Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],Smith [m],Smith_corrected [m]
13/12/2015 20:45:00,10.0862,,85.688,85.674
13/12/2015 21:00:00,10.0868,,85.689,85.6753
13/12/2015 21:15:00,10.0885,,85.69,85.6775
13/12/2015 21:30:00,10.0898,,85.689,85.6777
13/12/2015 21:45:00,10.0889,,85.688,85.6774
13/12/2015 22:00:00,10.0877,,85.688,85.6784
13/12/2015 22:15:00,10.0882,,85.687,85.6784
13/12/2015 22:30:00,10.0891,,85.685,85.6775
13/12/2015 22:45:00,10.0894,,85.685,85.6788
13/12/2015 23:00:00,10.0898,,85.684,85.6789
13/12/2015 23:15:00,10.0911,,85.683,85.6792
13/12/2015 23:30:00,10.0925,,85.681,85.6782
13/12/2015 23:45:00,10.0936,,85.681,85.6789
14/12/2015 00:00:00,10.0948,,85.681,85.6795
14/12/2015 00:15:00,10.0968,,85.678,85.6775
14/12/2015 00:30:00,10.0988,,85.676,85.6764
14/12/2015 00:45:00,10.0997,,85.676,85.6768
14/12/2015 01:00:00,10.1006,,85.674,85.6753
14/12/2015 01:15:00,10.1023,,85.674,85.6757
14/12/2015 01:30:00,10.1043,,85.673,85.6752
14/12/2015 01:45:00,10.1065,,85.673,85.6756
14/12/2015 02:00:00,10.1084,,85.673,85.6761
14/12/2015 02:15:00,10.1091,,85.674,85.6774
14/12/2015 02:30:00,10.1091,,85.675,85.6783
14/12/2015 02:45:00,10.1084,,85.675,85.6781
14/12/2015 03:00:00,10.1072,,85.674,85.6763
14/12/2015 03:15:00,10.1057,,85.675,85.6769
14/12/2015 03:30:00,10.104,,85.636,85.6373
14/12/2015 03:45:00,10.1025,,85.635,85.6355
14/12/2015 04:00:00,10.1011,,85.635,85.6346
14/12/2015 04:15:00,10.1002,,85.636,85.6346
14/12/2015 04:30:00,10.0995,,85.636,85.633
14/12/2015 04:45:00,10.0986,,85.635,85.631
14/12/2015 05:00:00,10.0977,,85.635,85.6294
14/12/2015 05:15:00,10.0971,,85.634,85.6268
14/12/2015 05:30:00,10.0966,,85.635,85.6264
14/12/2015 05:45:00,10.0961,,85.637,85.6264
14/12/2015 06:00:00,10.0954,,85.638,85.6256
14/12/2015 06:15:00,10.0939,,85.639,85.625
14/12/2015 06:30:00,10.0921,,85.641,85.6252
14/12/2015 06:45:00,10.0908,,85.641,85.6233
14/12/2015 07:00:00,10.0893,,85.644,85.6252
14/12/2015 07:15:00,10.087,,85.646,85.6257
14/12/2015 07:30:00,10.0846,,85.646,85.6248
14/12/2015 07:45:00,10.0826,,85.647,85.6249
14/12/2015 08:00:00,10.081,,85.647,85.6238
14/12/2015 08:15:00,10.0803,,85.649,85.6253
14/12/2015 08:30:00,10.0797,,85.649,85.6246
14/12/2015 08:45:00,10.0784,,85.65,85.6252
14/12/2015 09:00:00,10.077,,85.65,85.6246
14/12/2015 09:15:00,10.0758,,85.651,85.6257
14/12/2015 09:30:00,10.0747,,85.652,85.6266
14/12/2015 09:45:00,10.0735,,85.653,85.6275
14/12/2015 10:00:00,10.0722,,85.691,85.6652
14/12/2015 10:15:00,10.0708,,85.693,85.6672
14/12/2015 10:30:00,10.0695,,85.693,85.6674
14/12/2015 10:45:00,10.0687,,85.692,85.667
14/12/2015 11:00:00,10.0682,,85.691,85.6665
14/12/2015 11:15:00,10.0677,,85.69,85.6663
14/12/2015 11:30:00,10.0677,,85.689,85.6663
14/12/2015 11:45:00,10.0688,,85.688,85.6665
14/12/2015 12:00:00,10.0702,,85.688,85.6677
14/12/2015 12:15:00,10.0716,,85.687,85.6678
14/12/2015 12:30:00,10.0729,,85.686,85.6679
14/12/2015 12:45:00,10.0735,,85.686,85.6689
14/12/2015 13:00:00,10.074,,85.687,85.671
14/12/2015 13:15:00,10.0752,,85.686,85.6713
14/12/2015 13:30:00,10.0765,,85.684,85.6709
14/12/2015 13:45:00,10.0772,,85.683,85.6712
14/12/2015 14:00:00,10.0782,,85.682,85.6714
14/12/2015 14:15:00,10.0805,,85.681,85.6717
14/12/2015 14:30:00,10.0829,,85.681,85.6724
14/12/2015 14:45:00,10.0844,,85.682,85.6744
14/12/2015 15:00:00,10.0859,,85.681,85.6741
14/12/2015 15:15:00,10.0881,,85.681,85.6748
14/12/2015 15:30:00,10.09,,85.68,85.6741
14/12/2015 15:45:00,10.0908,,85.679,85.673
14/12/2015 16:00:00,10.0914,,85.681,85.6751
14/12/2015 16:15:00,10.093,,85.679,85.6731
14/12/2015 16:30:00,10.0945,,85.678,85.6719
14/12/2015 16:45:00,10.0949,,85.678,85.6716
14/12/2015 17:00:00,10.0952,,85.679,85.6725
14/12/2015 17:15:00,10.0965,,85.68,85.6731
14/12/2015 17:30:00,10.0976,,85.68,85.6731
14/12/2015 17:45:00,10.0976,,85.681,85.6735
14/12/2015 18:00:00,10.0971,,85.682,85.6739
14/12/2015 18:15:00,10.0968,,85.684,85.6757
14/12/2015 18:30:00,10.0963,,85.684,85.6753
14/12/2015 18:45:00,10.0951,,85.686,85.677
14/12/2015 19:00:00,10.0939,,85.687,85.6776
14/12/2015 19:15:00,10.0932,,85.688,85.6783
14/12/2015 19:30:00,10.0926,,85.689,85.679
14/12/2015 19:45:00,10.0916,,85.689,85.6791
14/12/2015 20:00:00,10.0906,,85.689,85.6792
14/12/2015 20:15:00,10.0899,,85.689,85.6792
14/12/2015 20:30:00,10.0894,,85.69,85.6805
14/12/2015 20:45:00,10.0888,,85.689,85.68
14/12/2015 21:00:00,10.0884,,85.688,85.6794
14/12/2015 21:15:00,10.0887,,85.688,85.6798
14/12/2015 21:30:00,10.0892,,85.686,85.6786
14/12/2015 21:45:00,10.0892,,85.685,85.6782
14/12/2015 22:00:00,10.0896,,85.685,85.6791
14/12/2015 22:15:00,10.0918,,85.685,85.6803
14/12/2015 22:30:00,10.0938,,85.684,85.6802
14/12/2015 22:45:00,10.0937,,85.683,85.6803
14/12/2015 23:00:00,10.0934,,85.682,85.6804
14/12/2015 23:15:00,10.0943,,85.681,85.681
14/12/2015 23:30:00,10.0957,,85.679,85.6802
14/12/2015 23:45:00,10.0972,,85.677,85.6801
15/12/2015 00:00:00,10.0987,,85.677,85.6811
15/12/2015 00:15:00,10.0998,,85.676,85.6813
15/12/2015 00:30:00,10.1009,,85.674,85.6801
15/12/2015 00:45:00,10.1024,,85.675,85.6818
15/12/2015 01:00:00,10.104,,85.674,85.6816
15/12/2015 01:15:00,10.1058,,85.673,85.6811
15/12/2015 01:30:00,10.1075,,85.672,85.6809
15/12/2015 01:45:00,10.1088,,85.672,85.6813
15/12/2015 02:00:00,10.1098,,85.672,85.6814
15/12/2015 02:15:00,10.1102,,85.673,85.682
15/12/2015 02:30:00,10.1102,,85.673,85.6817
15/12/2015 02:45:00,10.11,,85.673,85.6811
15/12/2015 03:00:00,10.1094,,85.673,85.6806
15/12/2015 03:15:00,10.1079,,85.674,85.6807
15/12/2015 03:30:00,10.106,,85.675,85.6806
15/12/2015 03:45:00,10.1041,,85.676,85.6806
15/12/2015 04:00:00,10.1022,,85.676,85.679
15/12/2015 04:15:00,10.1006,,85.678,85.68
15/12/2015 04:30:00,10.0989,,85.679,85.6795
15/12/2015 04:45:00,10.0968,,85.682,85.681
15/12/2015 05:00:00,10.0946,,85.683,85.68
15/12/2015 05:15:00,10.093,,85.686,85.6812
15/12/2015 05:30:00,10.0913,,85.686,85.6793
15/12/2015 05:45:00,10.0892,,85.69,85.6814
15/12/2015 06:00:00,10.0868,,85.692,85.6815
15/12/2015 06:15:00,10.0843,,85.692,85.6796
15/12/2015 06:30:00,10.0818,,85.694,85.6799
15/12/2015 06:45:00,10.0792,,85.697,85.6811
15/12/2015 07:00:00,10.0767,,85.699,85.6817
15/12/2015 07:15:00,10.0748,,85.7,85.6812
15/12/2015 07:30:00,10.0729,,85.702,85.682
15/12/2015 07:45:00,10.0706,,85.704,85.6827
15/12/2015 08:00:00,10.0681,,85.706,85.6838
15/12/2015 08:15:00,10.0654,,85.707,85.6838
15/12/2015 08:30:00,10.0627,,85.709,85.6847
15/12/2015 08:45:00,10.0601,,85.711,85.6859
15/12/2015 09:00:00,10.0576,,85.713,85.6872
15/12/2015 09:15:00,10.0555,,85.716,85.6897
15/12/2015 09:30:00,10.0535,,85.716,85.6892
15/12/2015 09:45:00,10.0511,,85.718,85.6907
15/12/2015 10:00:00,10.0489,,85.719,85.6913
15/12/2015 10:15:00,10.0477,,85.72,85.6922
15/12/2015 10:30:00,10.0467,,85.72,85.6922
15/12/2015 10:45:00,10.0449,,85.72,85.6922
15/12/2015 11:00:00,10.0433,,85.719,85.6916
15/12/2015 11:15:00,10.043,,85.717,85.6902
15/12/2015 11:30:00,10.0432,,85.717,85.6906
15/12/2015 11:45:00,10.0433,,85.717,85.6914
15/12/2015 12:00:00,10.0436,,85.715,85.6899
15/12/2015 12:15:00,10.0446,,85.714,85.6899
15/12/2015 12:30:00,10.0457,,85.713,85.6898
15/12/2015 12:45:00,10.0462,,85.711,85.6888
15/12/2015 13:00:00,10.047,,85.71,85.6889
15/12/2015 13:15:00,10.0491,,85.709,85.6889
15/12/2015 13:30:00,10.0515,,85.708,85.6891
15/12/2015 13:45:00,10.0534,,85.709,85.6913
15/12/2015 14:00:00,10.0552,,85.708,85.6915
15/12/2015 14:15:00,10.0569,,85.707,85.6913
15/12/2015 14:30:00,10.0585,,85.706,85.6912
15/12/2015 14:45:00,10.06,,85.705,85.6909
15/12/2015 15:00:00,10.0615,,85.704,85.6906
15/12/2015 15:15:00,10.0632,,85.703,85.69
15/12/2015 15:30:00,10.0648,,85.703,85.6901
15/12/2015 15:45:00,10.066,,85.702,85.6892
15/12/2015 16:00:00,10.0672,,85.704,85.6909
15/12/2015 16:15:00,10.0688,,85.703,85.6898
15/12/2015 16:30:00,10.0703,,85.704,85.6901
15/12/2015 16:45:00,10.0709,,85.705,85.6907
15/12/2015 17:00:00,10.0713,,85.706,85.691
15/12/2015 17:15:00,10.0718,,85.706,85.6903
15/12/2015 17:30:00,10.0721,,85.708,85.6912
15/12/2015 17:45:00,10.0718,,85.708,85.6903
15/12/2015 18:00:00,10.0713,,85.709,85.69
15/12/2015 18:15:00,10.0708,,85.71,85.6902
15/12/2015 18:30:00,10.0704,,85.711,85.6904
15/12/2015 18:45:00,10.0701,,85.711,85.6896
15/12/2015 19:00:00,10.0698,,85.712,85.69
15/12/2015 19:15:00,10.0694,,85.713,85.6904
15/12/2015 19:30:00,10.0689,,85.713,85.6901
15/12/2015 19:45:00,10.0684,,85.712,85.6889
15/12/2015 20:00:00,10.0681,,85.712,85.6888
15/12/2015 20:15:00,10.0687,,85.712,85.6889
15/12/2015 20:30:00,10.0694,,85.711,85.6882
15/12/2015 20:45:00,10.0698,,85.71,85.6875
15/12/2015 21:00:00,10.0701,,85.709,85.687
15/12/2015 21:15:00,10.07,,85.707,85.6858
15/12/2015 21:30:00,10.0703,,85.705,85.6847
15/12/2015 21:45:00,10.0717,,85.705,85.6858
15/12/2015 22:00:00,10.0735,,85.704,85.6861
15/12/2015 22:15:00,10.0753,,85.703,85.6864
15/12/2015 22:30:00,10.0769,,85.701,85.6858
15/12/2015 22:45:00,10.0777,,85.698,85.6841
15/12/2015 23:00:00,10.0785,,85.696,85.6834
15/12/2015 23:15:00,10.08,,85.695,85.6839
15/12/2015 23:30:00,10.0818,,85.693,85.6832
15/12/2015 23:45:00,10.084,,85.691,85.6827
16/12/2015 00:00:00,10.0863,,85.689,85.6822
16/12/2015 00:15:00,10.0886,,85.687,85.6818
16/12/2015 00:30:00,10.0908,,85.686,85.6818
16/12/2015 00:45:00,10.0931,,85.685,85.6818
16/12/2015 01:00:00,10.0953,,85.684,85.6815
16/12/2015 01:15:00,10.0972,,85.682,85.6802
16/12/2015 01:30:00,10.099,,85.681,85.6798
16/12/2015 01:45:00,10.101,,85.683,85.682
16/12/2015 02:00:00,10.1026,,85.683,85.6823
16/12/2015 02:15:00,10.1035,,85.684,85.6829
16/12/2015 02:30:00,10.1036,,85.684,85.6829
16/12/2015 02:45:00,10.1021,,85.684,85.682
16/12/2015 03:00:00,10.1002,,85.684,85.6813
16/12/2015 03:15:00,10.0989,,85.685,85.6814
16/12/2015 03:30:00,10.0978,,85.685,85.6807
16/12/2015 03:45:00,10.0968,,85.685,85.6794
16/12/2015 04:00:00,10.0956,,85.686,85.6794
16/12/2015 04:15:00,10.0938,,85.686,85.6782
16/12/2015 04:30:00,10.0919,,85.688,85.6785
16/12/2015 04:45:00,10.0902,,85.689,85.6783
16/12/2015 05:00:00,10.0885,,85.69,85.6775
16/12/2015 05:15:00,10.087,,85.694,85.6801
16/12/2015 05:30:00,10.0853,,85.695,85.6792
16/12/2015 05:45:00,10.0826,,85.696,85.6782
16/12/2015 06:00:00,10.0797,,85.7,85.6802
16/12/2015 06:15:00,10.0772,,85.702,85.6806
16/12/2015 06:30:00,10.0747,,85.703,85.6798
16/12/2015 06:45:00,10.0716,,85.705,85.6802
16/12/2015 07:00:00,10.0687,,85.707,85.6808
16/12/2015 07:15:00,10.0666,,85.709,85.6815
16/12/2015 07:30:00,10.0647,,85.712,85.6833
16/12/2015 07:45:00,10.0628,,85.713,85.6834
16/12/2015 08:00:00,10.0607,,85.713,85.6824
16/12/2015 08:15:00,10.0578,,85.716,85.6844
16/12/2015 08:30:00,10.055,,85.718,85.6854
16/12/2015 08:45:00,10.0537,,85.719,85.6858
16/12/2015 09:00:00,10.0525,,85.72,85.6866
16/12/2015 09:15:00,10.0503,,85.723,85.6891
16/12/2015 09:30:00,10.0479,,85.723,85.6891
16/12/2015 09:45:00,10.0457,,85.724,85.6898
16/12/2015 10:00:00,10.0437,,85.726,85.692
16/12/2015 10:15:00,10.0418,,85.726,85.692
16/12/2015 10:30:00,10.0403,,85.725,85.6913
16/12/2015 10:45:00,10.0399,,85.724,85.691
16/12/2015 11:00:00,10.0398,,85.723,85.6909
16/12/2015 11:15:00,10.039,,85.722,85.6905
16/12/2015 11:30:00,10.0384,,85.72,85.6892
16/12/2015 11:45:00,10.0385,,85.719,85.6893
16/12/2015 12:00:00,10.0391,,85.718,85.6891
16/12/2015 12:15:00,10.0404,,85.717,85.6896
16/12/2015 12:30:00,10.0421,,85.715,85.689
16/12/2015 12:45:00,10.0438,,85.714,85.6893
16/12/2015 13:00:00,10.0457,,85.712,85.689
16/12/2015 13:15:00,10.0477,,85.711,85.6894
16/12/2015 13:30:00,10.0499,,85.71,85.6899
16/12/2015 13:45:00,10.0524,,85.709,85.6906
16/12/2015 14:00:00,10.0547,,85.708,85.691
16/12/2015 14:15:00,10.0561,,85.707,85.6909
16/12/2015 14:30:00,10.0572,,85.706,85.691
16/12/2015 14:45:00,10.0586,,85.705,85.691
16/12/2015 15:00:00,10.0602,,85.704,85.6907
16/12/2015 15:15:00,10.062,,85.704,85.6917
16/12/2015 15:30:00,10.0637,,85.703,85.6909
16/12/2015 15:45:00,10.0652,,85.702,85.69
16/12/2015 16:00:00,10.0667,,85.702,85.6898
16/12/2015 16:15:00,10.0684,,85.702,85.6897
16/12/2015 16:30:00,10.0699,,85.702,85.6896
16/12/2015 16:45:00,10.0712,,85.702,85.6894
16/12/2015 17:00:00,10.0721,,85.703,85.69
16/12/2015 17:15:00,10.0726,,85.703,85.6889
16/12/2015 17:30:00,10.0728,,85.702,85.6872
16/12/2015 17:45:00,10.073,,85.703,85.687
16/12/2015 18:00:00,10.0732,,85.704,85.6874
16/12/2015 18:15:00,10.0738,,85.705,85.6877
16/12/2015 18:30:00,10.0743,,85.706,85.6884
16/12/2015 18:45:00,10.0739,,85.706,85.6878
16/12/2015 19:00:00,10.0734,,85.706,85.6875
16/12/2015 19:15:00,10.0737,,85.707,85.6885
16/12/2015 19:30:00,10.0743,,85.706,85.6872
16/12/2015 19:45:00,10.0749,,85.707,85.6884
16/12/2015 20:00:00,10.0755,,85.705,85.6863
16/12/2015 20:15:00,10.0757,,85.706,85.6878
16/12/2015 20:30:00,10.0759,,85.705,85.6872
16/12/2015 20:45:00,10.0762,,85.703,85.6861
16/12/2015 21:00:00,10.0767,,85.701,85.6848
16/12/2015 21:15:00,10.0774,,85.7,85.6847
16/12/2015 21:30:00,10.0785,,85.697,85.6828
16/12/2015 21:45:00,10.0802,,85.695,85.6817
16/12/2015 22:00:00,10.0822,,85.693,85.6814
16/12/2015 22:15:00,10.0843,,85.693,85.683
16/12/2015 22:30:00,10.0864,,85.691,85.6827
16/12/2015 22:45:00,10.0883,,85.69,85.6832
16/12/2015 23:00:00,10.09,,85.689,85.6836
16/12/2015 23:15:00,10.0915,,85.69,85.686
16/12/2015 23:30:00,10.0927,,85.69,85.6875
16/12/2015 23:45:00,10.0933,,85.688,85.6868
17/12/2015 00:00:00,10.0938,,85.687,85.6869
17/12/2015 00:15:00,10.0946,,85.686,85.6874
17/12/2015 00:30:00,10.0957,,85.685,85.6872
17/12/2015 00:45:00,10.0977,,85.685,85.6883
17/12/2015 01:00:00,10.0999,,85.684,85.6882
17/12/2015 01:15:00,10.1017,,85.68,85.6849
17/12/2015 01:30:00,10.1031,,85.682,85.6874
17/12/2015 01:45:00,10.104,,85.683,85.6886
17/12/2015 02:00:00,10.1043,,85.683,85.6885
17/12/2015 02:15:00,10.104,,85.685,85.6901
17/12/2015 02:30:00,10.1031,,85.683,85.6877
17/12/2015 02:45:00,10.1015,,85.685,85.6886
17/12/2015 03:00:00,10.0994,,85.687,85.6896
17/12/2015 03:15:00,10.097,,85.687,85.6884
17/12/2015 03:30:00,10.0948,,85.684,85.6843
17/12/2015 03:45:00,10.0937,,85.685,85.6845
17/12/2015 04:00:00,10.0929,,85.687,85.6853
17/12/2015 04:15:00,10.0917,,85.689,85.6859
17/12/2015 04:30:00,10.0904,,85.689,85.6843
17/12/2015 04:45:00,10.0893,,85.69,85.6834
17/12/2015 05:00:00,10.088,,85.692,85.6836
17/12/2015 05:15:00,10.0858,,85.693,85.6826
17/12/2015 05:30:00,10.0834,,85.696,85.6836
17/12/2015 05:45:00,10.0811,,85.698,85.6837
17/12/2015 06:00:00,10.0789,,85.699,85.6829
17/12/2015 06:15:00,10.0769,,85.703,85.6847
17/12/2015 06:30:00,10.075,,85.705,85.6851
17/12/2015 06:45:00,10.0733,,85.707,85.6855
17/12/2015 07:00:00,10.0711,,85.708,85.6851
17/12/2015 07:15:00,10.0676,,85.71,85.686
17/12/2015 07:30:00,10.064,,85.713,85.6875
17/12/2015 07:45:00,10.0613,,85.715,85.6882
17/12/2015 08:00:00,10.059,,85.716,85.6879
17/12/2015 08:15:00,10.0568,,85.718,85.6887
17/12/2015 08:30:00,10.0546,,85.72,85.6895
17/12/2015 08:45:00,10.0521,,85.721,85.6897
17/12/2015 09:00:00,10.0497,,85.722,85.6896
17/12/2015 09:15:00,10.0475,,85.724,85.6911
17/12/2015 09:30:00,10.0456,,85.726,85.6926
17/12/2015 09:45:00,10.0444,,85.728,85.6945
17/12/2015 10:00:00,10.043,,85.728,85.6944
17/12/2015 10:15:00,10.0402,,85.728,85.6941
17/12/2015 10:30:00,10.0375,,85.73,85.6962
17/12/2015 10:45:00,10.036,,85.73,85.6968
17/12/2015 11:00:00,10.035,,85.721,85.6883
17/12/2015 11:15:00,10.0338,,85.691,85.6594
17/12/2015 11:30:00,10.0329,,85.691,85.6601
17/12/2015 11:45:00,10.0328,,85.689,85.6589
17/12/2015 12:00:00,10.0328,,85.689,85.6598
17/12/2015 12:15:00,10.032,,85.687,85.6588
17/12/2015 12:30:00,10.0313,,85.685,85.6578
17/12/2015 12:45:00,10.0317,,85.683,85.6575
17/12/2015 13:00:00,10.0327,,85.681,85.6571
17/12/2015 13:15:00,10.0346,,85.681,85.6584
17/12/2015 13:30:00,10.0368,,85.679,85.6579
17/12/2015 13:45:00,10.0389,,85.677,85.6568
17/12/2015 14:00:00,10.0407,,85.674,85.6551
17/12/2015 14:15:00,10.0416,,85.672,85.654
17/12/2015 14:30:00,10.0428,,85.671,85.6539
17/12/2015 14:45:00,10.0455,,85.668,85.6517
17/12/2015 15:00:00,10.0484,,85.666,85.6507
17/12/2015 15:15:00,10.0506,,85.664,85.6487
17/12/2015 15:30:00,10.0528,,85.661,85.6463
17/12/2015 15:45:00,10.0554,,85.662,85.6476
17/12/2015 16:00:00,10.0578,,85.661,85.6468
17/12/2015 16:15:00,10.0595,,85.662,85.6477
17/12/2015 16:30:00,10.0608,,85.659,85.6444
17/12/2015 16:45:00,10.0618,,85.658,85.643
17/12/2015 17:00:00,10.0627,,85.657,85.6415
17/12/2015 17:15:00,10.0635,,85.658,85.6417
17/12/2015 17:30:00,10.0644,,85.66,85.6428
17/12/2015 17:45:00,10.0656,,85.66,85.6424
17/12/2015 18:00:00,10.0665,,85.66,85.6416
17/12/2015 18:15:00,10.0664,,85.662,85.6432
17/12/2015 18:30:00,10.066,,85.663,85.6434
17/12/2015 18:45:00,10.0657,,85.663,85.6427
17/12/2015 19:00:00,10.0653,,85.664,85.6432
17/12/2015 19:15:00,10.065,,85.665,85.6436
17/12/2015 19:30:00,10.0647,,85.665,85.6433
17/12/2015 19:45:00,10.0648,,85.665,85.6434
17/12/2015 20:00:00,10.0648,,85.665,85.6432
17/12/2015 20:15:00,10.0644,,85.666,85.6441
17/12/2015 20:30:00,10.0639,,85.665,85.6431
17/12/2015 20:45:00,10.0637,,85.664,85.6423
17/12/2015 21:00:00,10.0638,,85.664,85.6432
17/12/2015 21:15:00,10.0643,,85.661,85.6407
17/12/2015 21:30:00,10.0651,,85.658,85.639
17/12/2015 21:45:00,10.0665,,85.659,85.6407
17/12/2015 22:00:00,10.068,,85.658,85.6408
17/12/2015 22:15:00,10.0696,,85.656,85.6399
17/12/2015 22:30:00,10.0709,,85.654,85.6394
17/12/2015 22:45:00,10.0713,,85.653,85.6397
17/12/2015 23:00:00,10.0718,,85.652,85.6401
17/12/2015 23:15:00,10.0735,,85.65,85.6396
17/12/2015 23:30:00,10.0753,,85.648,85.6391
17/12/2015 23:45:00,10.0764,,85.647,85.6393
18/12/2015 00:00:00,10.0776,,85.644,85.6374
18/12/2015 00:15:00,10.0794,,85.682,85.6766
18/12/2015 00:30:00,10.0813,,85.683,85.6787
18/12/2015 00:45:00,10.083,,85.684,85.6807
18/12/2015 01:00:00,10.0843,,85.685,85.6825
18/12/2015 01:15:00,10.085,,85.685,85.6831
18/12/2015 01:30:00,10.0853,,85.684,85.6823
18/12/2015 01:45:00,10.086,,85.687,85.6852
18/12/2015 02:00:00,10.0859,,85.688,85.6858
18/12/2015 02:15:00,10.0835,,85.688,85.6851
18/12/2015 02:30:00,10.0807,,85.69,85.6862
18/12/2015 02:45:00,10.079,,85.692,85.6873
18/12/2015 03:00:00,10.0775,,85.691,85.6854
18/12/2015 03:15:00,10.076,,85.694,85.6873
18/12/2015 03:30:00,10.0745,,85.696,85.6879
18/12/2015 03:45:00,10.0729,,85.698,85.6885
18/12/2015 04:00:00,10.0709,,85.7,85.6889
18/12/2015 04:15:00,10.0678,,85.702,85.6892
18/12/2015 04:30:00,10.0646,,85.702,85.6871
18/12/2015 04:45:00,10.0623,,85.705,85.6881
18/12/2015 05:00:00,10.0601,,85.707,85.6877
18/12/2015 05:15:00,10.0572,,85.708,85.6863
18/12/2015 05:30:00,10.0545,,85.712,85.6881
18/12/2015 05:45:00,10.0532,,85.715,85.6891
18/12/2015 06:00:00,10.0518,,85.718,85.6899
18/12/2015 06:15:00,10.0489,,85.72,85.6901
18/12/2015 06:30:00,10.0455,,85.723,85.691
18/12/2015 06:45:00,10.0417,,85.726,85.6919
18/12/2015 07:00:00,10.0381,,85.729,85.693
18/12/2015 07:15:00,10.0353,,85.732,85.6942
18/12/2015 07:30:00,10.0328,,85.735,85.6953
18/12/2015 07:45:00,10.0301,,85.738,85.6969
18/12/2015 08:00:00,10.0273,,85.74,85.697
18/12/2015 08:15:00,10.0241,,85.744,85.7002
18/12/2015 08:30:00,10.0207,,85.746,85.7007
18/12/2015 08:45:00,10.0171,,85.748,85.7016
18/12/2015 09:00:00,10.0137,,85.751,85.7032
18/12/2015 09:15:00,10.0112,,85.754,85.7051
18/12/2015 09:30:00,10.0089,,85.755,85.7054
18/12/2015 09:45:00,10.0062,,85.758,85.7077
18/12/2015 10:00:00,10.0035,,85.759,85.7079
18/12/2015 10:15:00,10.0008,,85.759,85.7075
18/12/2015 10:30:00,9.9984,,85.758,85.7063
18/12/2015 10:45:00,9.9966,,85.758,85.7062
18/12/2015 11:00:00,9.9954,,85.758,85.7068
18/12/2015 11:15:00,9.9953,,85.758,85.7072
18/12/2015 11:30:00,9.9956,,85.757,85.7069
18/12/2015 11:45:00,9.9958,,85.757,85.7078
18/12/2015 12:00:00,9.996,,85.755,85.7067
18/12/2015 12:15:00,9.9959,,85.754,85.7069
18/12/2015 12:30:00,9.996,,85.754,85.7083
18/12/2015 12:45:00,9.9966,,85.751,85.7065
18/12/2015 13:00:00,9.9979,,85.749,85.7062
18/12/2015 13:15:00,10.0003,,85.748,85.707
18/12/2015 13:30:00,10.0029,,85.747,85.7075
18/12/2015 13:45:00,10.0052,,85.747,85.7093
18/12/2015 14:00:00,10.0072,,85.746,85.7094
18/12/2015 14:15:00,10.009,,85.743,85.7077
18/12/2015 14:30:00,10.0104,,85.742,85.7077
18/12/2015 14:45:00,10.0112,,85.741,85.7074
18/12/2015 15:00:00,10.0122,,85.74,85.7073
18/12/2015 15:15:00,10.0146,,85.739,85.7068
18/12/2015 15:30:00,10.0172,,85.738,85.7063
18/12/2015 15:45:00,10.0187,,85.74,85.7084
18/12/2015 16:00:00,10.02,,85.739,85.7072
18/12/2015 16:15:00,10.0217,,85.736,85.7039
18/12/2015 16:30:00,10.0232,,85.734,85.7017
18/12/2015 16:45:00,10.024,,85.734,85.7007
18/12/2015 17:00:00,10.0248,,85.734,85.7002
18/12/2015 17:15:00,10.0263,,85.735,85.7002
18/12/2015 17:30:00,10.0276,,85.736,85.7004
18/12/2015 17:45:00,10.0282,,85.738,85.7013
18/12/2015 18:00:00,10.0283,,85.74,85.7023
18/12/2015 18:15:00,10.0278,,85.74,85.7012
18/12/2015 18:30:00,10.0269,,85.739,85.6993
18/12/2015 18:45:00,10.0255,,85.74,85.6994
18/12/2015 19:00:00,10.0245,,85.742,85.7008
18/12/2015 19:15:00,10.0252,,85.742,85.7004
18/12/2015 19:30:00,10.0262,,85.741,85.6989
18/12/2015 19:45:00,10.0268,,85.741,85.6989
18/12/2015 20:00:00,10.027,,85.74,85.6974
18/12/2015 20:15:00,10.0263,,85.741,85.6988
18/12/2015 20:30:00,10.0258,,85.74,85.6982
18/12/2015 20:45:00,10.0273,,85.74,85.6992
18/12/2015 21:00:00,10.029,,85.741,85.7011
18/12/2015 21:15:00,10.0297,,85.74,85.7006
18/12/2015 21:30:00,10.03,,85.735,85.6963
18/12/2015 21:45:00,10.0295,,85.733,85.6952
18/12/2015 22:00:00,10.0297,,85.731,85.6944
18/12/2015 22:15:00,10.0324,,85.729,85.6942
18/12/2015 22:30:00,10.0359,,85.727,85.6943
18/12/2015 22:45:00,10.0394,,85.726,85.6951
18/12/2015 23:00:00,10.0426,,85.724,85.6952
18/12/2015 23:15:00,10.0447,,85.721,85.6934
18/12/2015 23:30:00,10.0466,,85.72,85.6938
18/12/2015 23:45:00,10.0491,,85.718,85.6932
19/12/2015 00:00:00,10.0516,,85.715,85.6916
19/12/2015 00:15:00,10.0533,,85.712,85.6899
19/12/2015 00:30:00,10.0551,,85.708,85.6877
19/12/2015 00:45:00,10.0578,,85.708,85.6887
19/12/2015 01:00:00,10.0608,,85.703,85.6847
19/12/2015 01:15:00,10.0641,,85.7,85.6828
19/12/2015 01:30:00,10.0674,,85.702,85.6851
19/12/2015 01:45:00,10.0705,,85.701,85.685
