Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-2 [m],FG822-2_corrected [m]
11/12/2015 09:45:00,10.118133333333335,,85.68400000000001,85.6967
11/12/2015 10:30:00,10.1121,,85.685,85.6973
11/12/2015 11:15:00,10.109466666666664,,85.68466666666666,85.6975
11/12/2015 12:00:00,10.1114,,85.68266666666666,85.6967
11/12/2015 12:45:00,10.115766666666667,,85.67966666666666,85.6955
11/12/2015 13:30:00,10.123766666666667,,85.677,85.6954
11/12/2015 14:15:00,10.133799999999999,,85.67433333333334,85.695
11/12/2015 15:00:00,10.1392,,85.67233333333333,85.6942
11/12/2015 15:45:00,10.1433,,85.671,85.6934
11/12/2015 16:30:00,10.143966666666666,,85.67166666666667,85.6934
11/12/2015 17:15:00,10.1433,,85.67200000000001,85.6924
11/12/2015 18:00:00,10.139999999999999,,85.67333333333333,85.6921
11/12/2015 18:45:00,10.138766666666667,,85.67566666666666,85.6928
11/12/2015 19:30:00,10.135433333333333,,85.677,85.6927
11/12/2015 20:15:00,10.132766666666667,,85.67733333333335,85.692
11/12/2015 21:00:00,10.130633333333334,,85.677,85.6911
11/12/2015 21:45:00,10.131666666666668,,85.675,85.6892
11/12/2015 22:30:00,10.134299999999998,,85.67333333333333,85.6881
11/12/2015 23:15:00,10.137500000000001,,85.67066666666666,85.6865
12/12/2015 00:00:00,10.142900000000001,,85.668,85.6852
12/12/2015 00:45:00,10.146933333333333,,85.66666666666667,85.6852
12/12/2015 01:30:00,10.1541,,85.66699999999999,85.6873
12/12/2015 02:15:00,10.1561,,85.66666666666667,85.6878
12/12/2015 03:00:00,10.151566666666666,,85.66733333333333,85.6879
12/12/2015 03:45:00,10.148533333333333,,85.66966666666667,85.6891
12/12/2015 04:30:00,10.145866666666668,,85.67133333333334,85.689
12/12/2015 05:15:00,10.139233333333332,,85.67566666666669,85.6907
12/12/2015 06:00:00,10.131166666666667,,85.67933333333333,85.6911
12/12/2015 06:45:00,10.122366666666666,,85.68400000000001,85.6923
12/12/2015 07:30:00,10.1141,,85.68933333333332,85.6943
12/12/2015 08:15:00,10.1066,,85.69433333333332,85.6964
12/12/2015 09:00:00,10.099466666666666,,85.69833333333332,85.6981
12/12/2015 09:45:00,10.093200000000001,,85.70166666666667,85.7
12/12/2015 10:30:00,10.088733333333332,,85.70333333333333,85.7011
12/12/2015 11:15:00,10.087266666666666,,85.704,85.7022
12/12/2015 12:00:00,10.088000000000001,,85.70266666666667,85.7022
12/12/2015 12:45:00,10.091933333333332,,85.70166666666667,85.7033
12/12/2015 13:30:00,10.097766666666667,,85.70033333333333,85.7041
12/12/2015 14:15:00,10.1036,,85.699,85.7043
12/12/2015 15:00:00,10.1086,,85.69766666666665,85.7038
12/12/2015 15:45:00,10.1132,,85.69866666666667,85.705
12/12/2015 16:30:00,10.114433333333332,,85.70033333333333,85.7058
12/12/2015 17:15:00,10.1118,,85.70233333333333,85.7058
12/12/2015 18:00:00,10.106833333333332,,85.70300000000002,85.7039
12/12/2015 18:45:00,10.103233333333334,,85.70433333333334,85.7029
12/12/2015 19:30:00,10.103166666666667,,85.70433333333334,85.7016
12/12/2015 20:15:00,10.104266666666666,,85.70466666666665,85.7017
12/12/2015 21:00:00,10.104866666666666,,85.70366666666666,85.7011
12/12/2015 21:45:00,10.104533333333334,,85.70100000000001,85.699
12/12/2015 22:30:00,10.108733333333335,,85.69866666666667,85.6982
12/12/2015 23:15:00,10.114099999999999,,85.69633333333333,85.6975
13/12/2015 00:00:00,10.119566666666666,,85.69366666666667,85.6968
13/12/2015 00:45:00,10.1242,,85.69099999999999,85.6959
13/12/2015 01:30:00,10.1281,,85.69066666666667,85.6966
13/12/2015 02:15:00,10.1302,,85.69,85.6963
13/12/2015 03:00:00,10.1292,,85.68966666666665,85.6956
13/12/2015 03:45:00,10.1242,,85.69,85.6943
13/12/2015 04:30:00,10.120233333333333,,85.69233333333334,85.6943
13/12/2015 05:15:00,10.114399999999998,,85.69533333333334,85.6942
13/12/2015 06:00:00,10.1079,,85.69933333333334,85.695
13/12/2015 06:45:00,10.099666666666666,,85.69666666666667,85.689
13/12/2015 07:30:00,10.091766666666667,,85.688,85.6774
13/12/2015 08:15:00,10.0835,,85.68033333333334,85.6671
13/12/2015 09:00:00,10.0765,,85.67433333333334,85.6594
13/12/2015 09:45:00,10.071566666666667,,85.67066666666666,85.6552
13/12/2015 10:30:00,10.068933333333334,,85.66699999999999,85.6521
13/12/2015 11:15:00,10.067200000000001,,85.66300000000001,85.6492
13/12/2015 12:00:00,10.0681,,85.65933333333334,85.6473
13/12/2015 12:45:00,10.072033333333332,,85.65500000000002,85.6452
13/12/2015 13:30:00,10.077133333333334,,85.653,85.6452
13/12/2015 14:15:00,10.082866666666666,,85.656,85.6498
13/12/2015 15:00:00,10.086500000000001,,85.666,85.6602
13/12/2015 15:45:00,10.087666666666665,,85.677,85.6704
13/12/2015 16:30:00,10.090966666666668,,85.68666666666667,85.6789
13/12/2015 17:15:00,10.089,,85.69433333333332,85.6845
13/12/2015 18:00:00,10.087633333333333,,85.70033333333333,85.6887
13/12/2015 18:45:00,10.087466666666666,,85.705,85.6921
13/12/2015 19:30:00,10.085333333333333,,85.70766666666667,85.6936
13/12/2015 20:15:00,10.085799999999999,,85.71066666666667,85.6965
13/12/2015 21:00:00,10.088366666666667,,85.712,85.6987
13/12/2015 21:45:00,10.088266666666668,,85.712,85.6998
13/12/2015 22:30:00,10.089433333333334,,85.71133333333334,85.7005
13/12/2015 23:15:00,10.0924,,85.71,85.7008
14/12/2015 00:00:00,10.0968,,85.70833333333333,85.7008
14/12/2015 00:45:00,10.100866666666667,,85.70633333333335,85.7002
14/12/2015 01:30:00,10.106399999999999,,85.70566666666667,85.7008
14/12/2015 02:15:00,10.108866666666666,,85.705,85.7004
14/12/2015 03:00:00,10.105633333333333,,85.70433333333334,85.6984
14/12/2015 03:45:00,10.101266666666668,,85.70433333333334,85.696
14/12/2015 04:30:00,10.0986,,85.70533333333333,85.6943
14/12/2015 05:15:00,10.0966,,85.707,85.6932
14/12/2015 06:00:00,10.0938,,85.71,85.6937
14/12/2015 06:45:00,10.089033333333333,,85.71266666666666,85.6942
14/12/2015 07:30:00,10.082733333333334,,85.716,85.6956
14/12/2015 08:15:00,10.079466666666667,,85.71933333333334,85.6981
14/12/2015 09:00:00,10.075833333333334,,85.72233333333332,85.701
14/12/2015 09:45:00,10.072166666666666,,85.72433333333333,85.7039
14/12/2015 10:30:00,10.068799999999998,,85.72466666666666,85.7055
14/12/2015 11:15:00,10.068066666666667,,85.72399999999999,85.7068
14/12/2015 12:00:00,10.071566666666667,,85.724,85.7096
14/12/2015 12:45:00,10.074233333333334,,85.72266666666667,85.7109
14/12/2015 13:30:00,10.077300000000001,,85.72066666666667,85.711
14/12/2015 14:15:00,10.082600000000001,,85.71933333333334,85.7112
14/12/2015 15:00:00,10.088,,85.71733333333333,85.7101
